&XXXXXX;XXXXX ;XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX ;XXXXXXXXXX ;XXX ;X;
&      ;CODIGO;NOME: Usina, Barra e Tipo de Usina       ;PMAX       ;FCAP;C;
&XXXXXX;XXXXX ;XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX ;XXXXXXXXXX ;XXX ;X;
EOLICA-GERACAO ;  714 ; 4 ;21 ;1 ; 4 ;22 ;1 ;     41.36 ;
EOLICA-GERACAO ;  714 ; 4 ;22 ;1 ; 4 ;23 ;1 ;     40.92 ;
EOLICA-GERACAO ;  714 ; 4 ;23 ;1 ; 5 ; 0 ;1 ;     40.48 ;
EOLICA-GERACAO ;  714 ; 5 ; 0 ;1 ; 5 ; 7 ;1 ;     40.04 ;
EOLICA-GERACAO ;  714 ; 5 ; 7 ;1 ; 5 ;13 ;0 ;     40.48 ;
EOLICA-GERACAO ;  714 ; 5 ;13 ;0 ; 5 ;16 ;1 ;     40.92 ;
EOLICA-GERACAO ;  714 ; 5 ;16 ;1 ; 5 ;18 ;0 ;     41.36 ;
EOLICA-GERACAO ;  714 ; 5 ;18 ;0 ; 5 ;21 ;1 ;      41.8 ;
EOLICA-GERACAO ;  714 ; 5 ;21 ;1 ; 5 ;22 ;1 ;     41.36 ;
EOLICA-GERACAO ;  714 ; 5 ;22 ;1 ; 5 ;23 ;1 ;     40.92 ;
EOLICA-GERACAO ;  714 ; 5 ;23 ;1 ; 6 ; 0 ;1 ;     40.48 ;
EOLICA-GERACAO ;  714 ; 6 ; 0 ;1 ; 6 ; 7 ;1 ;     40.04 ;
EOLICA-GERACAO ;  714 ; 6 ; 7 ;1 ; 6 ;13 ;0 ;     40.48 ;
EOLICA-GERACAO ;  714 ; 6 ;13 ;0 ; 6 ;16 ;1 ;     40.92 ;
EOLICA-GERACAO ;  714 ; 6 ;16 ;1 ; 6 ;18 ;0 ;     41.36 ;
EOLICA-GERACAO ;  714 ; 6 ;18 ;0 ; 6 ;21 ;1 ;      41.8 ;
EOLICA-GERACAO ;  714 ; 6 ;21 ;1 ; 6 ;22 ;1 ;     41.36 ;
EOLICA-GERACAO ;  714 ; 6 ;22 ;1 ; 6 ;23 ;1 ;     40.92 ;
EOLICA-GERACAO ;  714 ; 6 ;23 ;1 ; 7 ; 0 ;1 ;     40.48 ;
EOLICA-GERACAO ;  714 ; 7 ; 0 ;1 ; 7 ; 7 ;1 ;     40.04 ;
EOLICA-GERACAO ;  714 ; 7 ; 7 ;1 ; 7 ;13 ;0 ;     40.48 ;
EOLICA-GERACAO ;  714 ; 7 ;13 ;0 ; 7 ;16 ;1 ;     40.92 ;
EOLICA-GERACAO ;  714 ; 7 ;16 ;1 ; 7 ;18 ;0 ;     41.36 ;
EOLICA-GERACAO ;  714 ; 7 ;18 ;0 ; 7 ;21 ;1 ;      41.8 ;
EOLICA-GERACAO ;  714 ; 7 ;21 ;1 ; 7 ;22 ;1 ;     41.36 ;
EOLICA-GERACAO ;  714 ; 7 ;22 ;1 ; 7 ;23 ;1 ;     40.92 ;
EOLICA-GERACAO ;  714 ; 7 ;23 ;1 ; 8 ; 0 ;0 ;     40.48 ;
EOLICA-GERACAO ;  715 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         0 ;
EOLICA-GERACAO ;  716 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         2 ;
EOLICA-GERACAO ;  717 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         0 ;
EOLICA-GERACAO ;  718 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         0 ;
EOLICA-GERACAO ;  719 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         0 ;
EOLICA-GERACAO ;  720 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         1 ;
EOLICA-GERACAO ;  721 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         3 ;
EOLICA-GERACAO ;  722 ; 1 ; 0 ;0 ; 1 ; 8 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 1 ; 8 ;0 ; 1 ; 8 ;1 ;        14 ;
EOLICA-GERACAO ;  722 ; 1 ; 8 ;1 ; 1 ;12 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 1 ;12 ;0 ; 2 ; 0 ;0 ;        14 ;
EOLICA-GERACAO ;  722 ; 2 ; 0 ;0 ; 2 ; 8 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 2 ; 8 ;0 ; 2 ; 8 ;1 ;        14 ;
EOLICA-GERACAO ;  722 ; 2 ; 8 ;1 ; 2 ;12 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 2 ;12 ;0 ; 3 ; 0 ;0 ;        14 ;
EOLICA-GERACAO ;  722 ; 3 ; 0 ;0 ; 3 ; 8 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 3 ; 8 ;0 ; 3 ; 8 ;1 ;        14 ;
EOLICA-GERACAO ;  722 ; 3 ; 8 ;1 ; 3 ;12 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 3 ;12 ;0 ; 4 ; 0 ;0 ;        14 ;
EOLICA-GERACAO ;  722 ; 4 ; 0 ;0 ; 4 ; 8 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 4 ; 8 ;0 ; 4 ; 8 ;1 ;        14 ;
EOLICA-GERACAO ;  722 ; 4 ; 8 ;1 ; 4 ;12 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 4 ;12 ;0 ; 5 ; 0 ;0 ;        14 ;
EOLICA-GERACAO ;  722 ; 5 ; 0 ;0 ; 5 ; 8 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 5 ; 8 ;0 ; 5 ; 8 ;1 ;        14 ;
EOLICA-GERACAO ;  722 ; 5 ; 8 ;1 ; 5 ;12 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 5 ;12 ;0 ; 6 ; 0 ;0 ;        14 ;
EOLICA-GERACAO ;  722 ; 6 ; 0 ;0 ; 6 ; 8 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 6 ; 8 ;0 ; 6 ; 8 ;1 ;        14 ;
EOLICA-GERACAO ;  722 ; 6 ; 8 ;1 ; 6 ;12 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 6 ;12 ;0 ; 7 ; 0 ;0 ;        14 ;
EOLICA-GERACAO ;  722 ; 7 ; 0 ;0 ; 7 ; 8 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 7 ; 8 ;0 ; 7 ; 8 ;1 ;        14 ;
EOLICA-GERACAO ;  722 ; 7 ; 8 ;1 ; 7 ;12 ;0 ;        13 ;
EOLICA-GERACAO ;  722 ; 7 ;12 ;0 ; 8 ; 0 ;0 ;        14 ;
EOLICA-GERACAO ;  723 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         8 ;
EOLICA-GERACAO ;  724 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         5 ;
EOLICA-GERACAO ;  725 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         0 ;
EOLICA-GERACAO ;  726 ; 1 ; 0 ;0 ; 1 ;16 ;0 ;        11 ;
EOLICA-GERACAO ;  726 ; 1 ;16 ;0 ; 1 ;22 ;1 ;        12 ;
EOLICA-GERACAO ;  726 ; 1 ;22 ;1 ; 2 ;16 ;0 ;        11 ;
EOLICA-GERACAO ;  726 ; 2 ;16 ;0 ; 2 ;22 ;1 ;        12 ;
EOLICA-GERACAO ;  726 ; 2 ;22 ;1 ; 3 ;16 ;0 ;        11 ;
EOLICA-GERACAO ;  726 ; 3 ;16 ;0 ; 3 ;22 ;1 ;        12 ;
EOLICA-GERACAO ;  726 ; 3 ;22 ;1 ; 4 ;16 ;0 ;        11 ;
EOLICA-GERACAO ;  726 ; 4 ;16 ;0 ; 4 ;22 ;1 ;        12 ;
EOLICA-GERACAO ;  726 ; 4 ;22 ;1 ; 5 ;16 ;0 ;        11 ;
EOLICA-GERACAO ;  726 ; 5 ;16 ;0 ; 5 ;22 ;1 ;        12 ;
EOLICA-GERACAO ;  726 ; 5 ;22 ;1 ; 6 ;16 ;0 ;        11 ;
EOLICA-GERACAO ;  726 ; 6 ;16 ;0 ; 6 ;22 ;1 ;        12 ;
EOLICA-GERACAO ;  726 ; 6 ;22 ;1 ; 7 ;16 ;0 ;        11 ;
EOLICA-GERACAO ;  726 ; 7 ;16 ;0 ; 7 ;22 ;1 ;        12 ;
EOLICA-GERACAO ;  726 ; 7 ;22 ;1 ; 8 ; 0 ;0 ;        11 ;
EOLICA-GERACAO ;  727 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         3 ;
EOLICA-GERACAO ;  728 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         4 ;
EOLICA-GERACAO ;  729 ; 1 ; 0 ;0 ; 1 ; 8 ;0 ;        21 ;
EOLICA-GERACAO ;  729 ; 1 ; 8 ;0 ; 1 ;19 ;0 ;        20 ;
EOLICA-GERACAO ;  729 ; 1 ;19 ;0 ; 2 ; 8 ;0 ;        21 ;
EOLICA-GERACAO ;  729 ; 2 ; 8 ;0 ; 2 ;19 ;0 ;        20 ;
EOLICA-GERACAO ;  729 ; 2 ;19 ;0 ; 3 ; 8 ;0 ;        21 ;
EOLICA-GERACAO ;  729 ; 3 ; 8 ;0 ; 3 ;19 ;0 ;        20 ;
EOLICA-GERACAO ;  729 ; 3 ;19 ;0 ; 4 ; 8 ;0 ;        21 ;
EOLICA-GERACAO ;  729 ; 4 ; 8 ;0 ; 4 ;19 ;0 ;        20 ;
EOLICA-GERACAO ;  729 ; 4 ;19 ;0 ; 5 ; 8 ;0 ;        21 ;
EOLICA-GERACAO ;  729 ; 5 ; 8 ;0 ; 5 ;19 ;0 ;        20 ;
EOLICA-GERACAO ;  729 ; 5 ;19 ;0 ; 6 ; 8 ;0 ;        21 ;
EOLICA-GERACAO ;  729 ; 6 ; 8 ;0 ; 6 ;19 ;0 ;        20 ;
EOLICA-GERACAO ;  729 ; 6 ;19 ;0 ; 7 ; 8 ;0 ;        21 ;
EOLICA-GERACAO ;  729 ; 7 ; 8 ;0 ; 7 ;19 ;0 ;        20 ;
EOLICA-GERACAO ;  729 ; 7 ;19 ;0 ; 8 ; 0 ;0 ;        21 ;
EOLICA-GERACAO ;  730 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         7 ;
EOLICA-GERACAO ;  731 ; 1 ; 0 ;0 ; 1 ;17 ;0 ;        14 ;
EOLICA-GERACAO ;  731 ; 1 ;17 ;0 ; 1 ;22 ;0 ;        15 ;
EOLICA-GERACAO ;  731 ; 1 ;22 ;0 ; 2 ;17 ;0 ;        14 ;
EOLICA-GERACAO ;  731 ; 2 ;17 ;0 ; 2 ;22 ;0 ;        15 ;
EOLICA-GERACAO ;  731 ; 2 ;22 ;0 ; 3 ;17 ;0 ;        14 ;
EOLICA-GERACAO ;  731 ; 3 ;17 ;0 ; 3 ;22 ;0 ;        15 ;
EOLICA-GERACAO ;  731 ; 3 ;22 ;0 ; 4 ;17 ;0 ;        14 ;
EOLICA-GERACAO ;  731 ; 4 ;17 ;0 ; 4 ;22 ;0 ;        15 ;
EOLICA-GERACAO ;  731 ; 4 ;22 ;0 ; 5 ;17 ;0 ;        14 ;
EOLICA-GERACAO ;  731 ; 5 ;17 ;0 ; 5 ;22 ;0 ;        15 ;
EOLICA-GERACAO ;  731 ; 5 ;22 ;0 ; 6 ;17 ;0 ;        14 ;
EOLICA-GERACAO ;  731 ; 6 ;17 ;0 ; 6 ;22 ;0 ;        15 ;
EOLICA-GERACAO ;  731 ; 6 ;22 ;0 ; 7 ;17 ;0 ;        14 ;
EOLICA-GERACAO ;  731 ; 7 ;17 ;0 ; 7 ;22 ;0 ;        15 ;
EOLICA-GERACAO ;  731 ; 7 ;22 ;0 ; 8 ; 0 ;0 ;        14 ;
EOLICA-GERACAO ;  732 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         1 ;
EOLICA-GERACAO ;  733 ; 1 ; 0 ;0 ; 1 ; 1 ;0 ;        13 ;
EOLICA-GERACAO ;  733 ; 1 ; 1 ;0 ; 1 ; 2 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 1 ; 2 ;1 ; 1 ; 3 ;1 ;        13 ;
EOLICA-GERACAO ;  733 ; 1 ; 3 ;1 ; 1 ; 6 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 1 ; 6 ;1 ; 2 ; 1 ;0 ;        13 ;
EOLICA-GERACAO ;  733 ; 2 ; 1 ;0 ; 2 ; 2 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 2 ; 2 ;1 ; 2 ; 3 ;1 ;        13 ;
EOLICA-GERACAO ;  733 ; 2 ; 3 ;1 ; 2 ; 6 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 2 ; 6 ;1 ; 3 ; 1 ;0 ;        13 ;
EOLICA-GERACAO ;  733 ; 3 ; 1 ;0 ; 3 ; 2 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 3 ; 2 ;1 ; 3 ; 3 ;1 ;        13 ;
EOLICA-GERACAO ;  733 ; 3 ; 3 ;1 ; 3 ; 6 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 3 ; 6 ;1 ; 4 ; 1 ;0 ;        13 ;
EOLICA-GERACAO ;  733 ; 4 ; 1 ;0 ; 4 ; 2 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 4 ; 2 ;1 ; 4 ; 3 ;1 ;        13 ;
EOLICA-GERACAO ;  733 ; 4 ; 3 ;1 ; 4 ; 6 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 4 ; 6 ;1 ; 5 ; 1 ;0 ;        13 ;
EOLICA-GERACAO ;  733 ; 5 ; 1 ;0 ; 5 ; 2 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 5 ; 2 ;1 ; 5 ; 3 ;1 ;        13 ;
EOLICA-GERACAO ;  733 ; 5 ; 3 ;1 ; 5 ; 6 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 5 ; 6 ;1 ; 6 ; 1 ;0 ;        13 ;
EOLICA-GERACAO ;  733 ; 6 ; 1 ;0 ; 6 ; 2 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 6 ; 2 ;1 ; 6 ; 3 ;1 ;        13 ;
EOLICA-GERACAO ;  733 ; 6 ; 3 ;1 ; 6 ; 6 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 6 ; 6 ;1 ; 7 ; 1 ;0 ;        13 ;
EOLICA-GERACAO ;  733 ; 7 ; 1 ;0 ; 7 ; 2 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 7 ; 2 ;1 ; 7 ; 3 ;1 ;        13 ;
EOLICA-GERACAO ;  733 ; 7 ; 3 ;1 ; 7 ; 6 ;1 ;        12 ;
EOLICA-GERACAO ;  733 ; 7 ; 6 ;1 ; 8 ; 0 ;0 ;        13 ;
EOLICA-GERACAO ;  734 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         1 ;
EOLICA-GERACAO ;  735 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         2 ;
EOLICA-GERACAO ;  736 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         2 ;
EOLICA-GERACAO ;  737 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         3 ;
EOLICA-GERACAO ;  738 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         0 ;
EOLICA-GERACAO ;  739 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         2 ;
EOLICA-GERACAO ;  740 ; 1 ; 0 ;0 ; 1 ;17 ;0 ;         5 ;
EOLICA-GERACAO ;  740 ; 1 ;17 ;0 ; 1 ;22 ;0 ;         6 ;
EOLICA-GERACAO ;  740 ; 1 ;22 ;0 ; 2 ;17 ;0 ;         5 ;
EOLICA-GERACAO ;  740 ; 2 ;17 ;0 ; 2 ;22 ;0 ;         6 ;
EOLICA-GERACAO ;  740 ; 2 ;22 ;0 ; 3 ;17 ;0 ;         5 ;
EOLICA-GERACAO ;  740 ; 3 ;17 ;0 ; 3 ;22 ;0 ;         6 ;
EOLICA-GERACAO ;  740 ; 3 ;22 ;0 ; 4 ;17 ;0 ;         5 ;
EOLICA-GERACAO ;  740 ; 4 ;17 ;0 ; 4 ;22 ;0 ;         6 ;
EOLICA-GERACAO ;  740 ; 4 ;22 ;0 ; 5 ;17 ;0 ;         5 ;
EOLICA-GERACAO ;  740 ; 5 ;17 ;0 ; 5 ;22 ;0 ;         6 ;
EOLICA-GERACAO ;  740 ; 5 ;22 ;0 ; 6 ;17 ;0 ;         5 ;
EOLICA-GERACAO ;  740 ; 6 ;17 ;0 ; 6 ;22 ;0 ;         6 ;
EOLICA-GERACAO ;  740 ; 6 ;22 ;0 ; 7 ;17 ;0 ;         5 ;
EOLICA-GERACAO ;  740 ; 7 ;17 ;0 ; 7 ;22 ;0 ;         6 ;
EOLICA-GERACAO ;  740 ; 7 ;22 ;0 ; 8 ; 0 ;0 ;         5 ;
EOLICA-GERACAO ;  741 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         3 ;
EOLICA-GERACAO ;  742 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         2 ;
EOLICA-GERACAO ;  743 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         0 ;
EOLICA-GERACAO ;  744 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         4 ;
EOLICA-GERACAO ;  745 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         0 ;
EOLICA-GERACAO ;  746 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         5 ;
EOLICA-GERACAO ;  747 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         1 ;
EOLICA-GERACAO ;  748 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         3 ;
EOLICA-GERACAO ;  749 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         0 ;
EOLICA-GERACAO ;  750 ; 1 ; 0 ;0 ; 1 ;16 ;1 ;        12 ;
EOLICA-GERACAO ;  750 ; 1 ;16 ;1 ; 1 ;22 ;0 ;        13 ;
EOLICA-GERACAO ;  750 ; 1 ;22 ;0 ; 2 ;16 ;1 ;        12 ;
EOLICA-GERACAO ;  750 ; 2 ;16 ;1 ; 2 ;22 ;0 ;        13 ;
EOLICA-GERACAO ;  750 ; 2 ;22 ;0 ; 3 ;16 ;1 ;        12 ;
EOLICA-GERACAO ;  750 ; 3 ;16 ;1 ; 3 ;22 ;0 ;        13 ;
EOLICA-GERACAO ;  750 ; 3 ;22 ;0 ; 4 ;16 ;1 ;        12 ;
EOLICA-GERACAO ;  750 ; 4 ;16 ;1 ; 4 ;22 ;0 ;        13 ;
EOLICA-GERACAO ;  750 ; 4 ;22 ;0 ; 5 ;16 ;1 ;        12 ;
EOLICA-GERACAO ;  750 ; 5 ;16 ;1 ; 5 ;22 ;0 ;        13 ;
EOLICA-GERACAO ;  750 ; 5 ;22 ;0 ; 6 ;16 ;1 ;        12 ;
EOLICA-GERACAO ;  750 ; 6 ;16 ;1 ; 6 ;22 ;0 ;        13 ;
EOLICA-GERACAO ;  750 ; 6 ;22 ;0 ; 7 ;16 ;1 ;        12 ;
EOLICA-GERACAO ;  750 ; 7 ;16 ;1 ; 7 ;22 ;0 ;        13 ;
EOLICA-GERACAO ;  750 ; 7 ;22 ;0 ; 8 ; 0 ;0 ;        12 ;
EOLICA-GERACAO ;  751 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;        12 ;
EOLICA-GERACAO ;  752 ; 1 ; 0 ;0 ; 1 ; 0 ;1 ;        23 ;
EOLICA-GERACAO ;  752 ; 1 ; 0 ;1 ; 1 ; 7 ;1 ;        22 ;
EOLICA-GERACAO ;  752 ; 1 ; 7 ;1 ; 2 ; 0 ;1 ;        23 ;
EOLICA-GERACAO ;  752 ; 2 ; 0 ;1 ; 2 ; 7 ;1 ;        22 ;
EOLICA-GERACAO ;  752 ; 2 ; 7 ;1 ; 3 ; 0 ;1 ;        23 ;
EOLICA-GERACAO ;  752 ; 3 ; 0 ;1 ; 3 ; 7 ;1 ;        22 ;
EOLICA-GERACAO ;  752 ; 3 ; 7 ;1 ; 4 ; 0 ;1 ;        23 ;
EOLICA-GERACAO ;  752 ; 4 ; 0 ;1 ; 4 ; 7 ;1 ;        22 ;
EOLICA-GERACAO ;  752 ; 4 ; 7 ;1 ; 5 ; 0 ;1 ;        23 ;
EOLICA-GERACAO ;  752 ; 5 ; 0 ;1 ; 5 ; 7 ;1 ;        22 ;
EOLICA-GERACAO ;  752 ; 5 ; 7 ;1 ; 6 ; 0 ;1 ;        23 ;
EOLICA-GERACAO ;  752 ; 6 ; 0 ;1 ; 6 ; 7 ;1 ;        22 ;
EOLICA-GERACAO ;  752 ; 6 ; 7 ;1 ; 7 ; 0 ;1 ;        23 ;
EOLICA-GERACAO ;  752 ; 7 ; 0 ;1 ; 7 ; 7 ;1 ;        22 ;
EOLICA-GERACAO ;  752 ; 7 ; 7 ;1 ; 8 ; 0 ;0 ;        23 ;
EOLICA-GERACAO ;  753 ; 1 ; 0 ;0 ; 1 ;18 ;0 ;        20 ;
EOLICA-GERACAO ;  753 ; 1 ;18 ;0 ; 1 ;21 ;1 ;        21 ;
EOLICA-GERACAO ;  753 ; 1 ;21 ;1 ; 2 ;18 ;0 ;        20 ;
EOLICA-GERACAO ;  753 ; 2 ;18 ;0 ; 2 ;21 ;1 ;        21 ;
EOLICA-GERACAO ;  753 ; 2 ;21 ;1 ; 3 ;18 ;0 ;        20 ;
EOLICA-GERACAO ;  753 ; 3 ;18 ;0 ; 3 ;21 ;1 ;        21 ;
EOLICA-GERACAO ;  753 ; 3 ;21 ;1 ; 4 ;18 ;0 ;        20 ;
EOLICA-GERACAO ;  753 ; 4 ;18 ;0 ; 4 ;21 ;1 ;        21 ;
EOLICA-GERACAO ;  753 ; 4 ;21 ;1 ; 5 ;18 ;0 ;        20 ;
EOLICA-GERACAO ;  753 ; 5 ;18 ;0 ; 5 ;21 ;1 ;        21 ;
EOLICA-GERACAO ;  753 ; 5 ;21 ;1 ; 6 ;18 ;0 ;        20 ;
EOLICA-GERACAO ;  753 ; 6 ;18 ;0 ; 6 ;21 ;1 ;        21 ;
EOLICA-GERACAO ;  753 ; 6 ;21 ;1 ; 7 ;18 ;0 ;        20 ;
EOLICA-GERACAO ;  753 ; 7 ;18 ;0 ; 7 ;21 ;1 ;        21 ;
EOLICA-GERACAO ;  753 ; 7 ;21 ;1 ; 8 ; 0 ;0 ;        20 ;
EOLICA-GERACAO ;  754 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         9 ;
EOLICA-GERACAO ;  755 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         2 ;
EOLICA-GERACAO ;  756 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         1 ;
EOLICA-GERACAO ;  757 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         0 ;
EOLICA-GERACAO ;  758 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         0 ;
EOLICA-GERACAO ;  759 ; 1 ; 0 ;0 ; 1 ;12 ;1 ;        27 ;
EOLICA-GERACAO ;  759 ; 1 ;12 ;1 ; 2 ; 0 ;0 ;        28 ;
EOLICA-GERACAO ;  759 ; 2 ; 0 ;0 ; 2 ;12 ;1 ;        27 ;
EOLICA-GERACAO ;  759 ; 2 ;12 ;1 ; 3 ; 0 ;0 ;        28 ;
EOLICA-GERACAO ;  759 ; 3 ; 0 ;0 ; 3 ;12 ;1 ;        27 ;
EOLICA-GERACAO ;  759 ; 3 ;12 ;1 ; 4 ; 0 ;0 ;        28 ;
EOLICA-GERACAO ;  759 ; 4 ; 0 ;0 ; 4 ;12 ;1 ;        27 ;
EOLICA-GERACAO ;  759 ; 4 ;12 ;1 ; 5 ; 0 ;0 ;        28 ;
EOLICA-GERACAO ;  759 ; 5 ; 0 ;0 ; 5 ;12 ;1 ;        27 ;
EOLICA-GERACAO ;  759 ; 5 ;12 ;1 ; 6 ; 0 ;0 ;        28 ;
EOLICA-GERACAO ;  759 ; 6 ; 0 ;0 ; 6 ;12 ;1 ;        27 ;
EOLICA-GERACAO ;  759 ; 6 ;12 ;1 ; 7 ; 0 ;0 ;        28 ;
EOLICA-GERACAO ;  759 ; 7 ; 0 ;0 ; 7 ;12 ;1 ;        27 ;
EOLICA-GERACAO ;  759 ; 7 ;12 ;1 ; 8 ; 0 ;0 ;        28 ;
EOLICA-GERACAO ;  760 ; 1 ; 0 ;0 ; 1 ;13 ;0 ;        29 ;
EOLICA-GERACAO ;  760 ; 1 ;13 ;0 ; 1 ;23 ;1 ;        30 ;
EOLICA-GERACAO ;  760 ; 1 ;23 ;1 ; 2 ;13 ;0 ;        29 ;
EOLICA-GERACAO ;  760 ; 2 ;13 ;0 ; 2 ;23 ;1 ;        30 ;
EOLICA-GERACAO ;  760 ; 2 ;23 ;1 ; 3 ;13 ;0 ;        29 ;
EOLICA-GERACAO ;  760 ; 3 ;13 ;0 ; 3 ;23 ;1 ;        30 ;
EOLICA-GERACAO ;  760 ; 3 ;23 ;1 ; 4 ;13 ;0 ;        29 ;
EOLICA-GERACAO ;  760 ; 4 ;13 ;0 ; 4 ;23 ;1 ;        30 ;
EOLICA-GERACAO ;  760 ; 4 ;23 ;1 ; 5 ;13 ;0 ;        29 ;
EOLICA-GERACAO ;  760 ; 5 ;13 ;0 ; 5 ;23 ;1 ;        30 ;
EOLICA-GERACAO ;  760 ; 5 ;23 ;1 ; 6 ;13 ;0 ;        29 ;
EOLICA-GERACAO ;  760 ; 6 ;13 ;0 ; 6 ;23 ;1 ;        30 ;
EOLICA-GERACAO ;  760 ; 6 ;23 ;1 ; 7 ;13 ;0 ;        29 ;
EOLICA-GERACAO ;  760 ; 7 ;13 ;0 ; 7 ;23 ;1 ;        30 ;
EOLICA-GERACAO ;  760 ; 7 ;23 ;1 ; 8 ; 0 ;0 ;        29 ;
EOLICA-GERACAO ;  761 ; 1 ; 0 ;0 ; 1 ; 7 ;1 ;        12 ;
EOLICA-GERACAO ;  761 ; 1 ; 7 ;1 ; 2 ; 0 ;0 ;        13 ;
EOLICA-GERACAO ;  761 ; 2 ; 0 ;0 ; 2 ; 7 ;1 ;        12 ;
EOLICA-GERACAO ;  761 ; 2 ; 7 ;1 ; 3 ; 0 ;0 ;        13 ;
EOLICA-GERACAO ;  761 ; 3 ; 0 ;0 ; 3 ; 7 ;1 ;        12 ;
EOLICA-GERACAO ;  761 ; 3 ; 7 ;1 ; 4 ; 0 ;0 ;        13 ;
EOLICA-GERACAO ;  761 ; 4 ; 0 ;0 ; 4 ; 7 ;1 ;        12 ;
EOLICA-GERACAO ;  761 ; 4 ; 7 ;1 ; 5 ; 0 ;0 ;        13 ;
EOLICA-GERACAO ;  761 ; 5 ; 0 ;0 ; 5 ; 7 ;1 ;        12 ;
EOLICA-GERACAO ;  761 ; 5 ; 7 ;1 ; 6 ; 0 ;0 ;        13 ;
EOLICA-GERACAO ;  761 ; 6 ; 0 ;0 ; 6 ; 7 ;1 ;        12 ;
EOLICA-GERACAO ;  761 ; 6 ; 7 ;1 ; 7 ; 0 ;0 ;        13 ;
EOLICA-GERACAO ;  761 ; 7 ; 0 ;0 ; 7 ; 7 ;1 ;        12 ;
EOLICA-GERACAO ;  761 ; 7 ; 7 ;1 ; 8 ; 0 ;0 ;        13 ;
EOLICA-GERACAO ;  762 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         1 ;
EOLICA-GERACAO ;  763 ; 1 ; 0 ;0 ; 8 ; 0 ;0 ;         0 ;
